Time,Sezione1,Sezione2,Sezione3,Sezione4,Aggregated ,SolarLab2Sezione1,SolarLab2Sezione2,SolarLab2Sezione3,SolarLab2Sezione4
2024-01-01 00:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 00:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 00:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 00:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 01:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 01:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 01:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 01:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 02:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 02:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 02:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 02:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 03:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 03:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 03:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 03:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 04:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 04:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 04:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 04:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 05:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 05:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 05:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 05:45:00,0,0,0,4.670658895,4.670658895,0,0,0,4.670658895
2024-01-01 06:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 06:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 06:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 06:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 07:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 07:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 07:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 07:45:00,0.029997,0.004097133,0,0,0.034094133,0.029997,0.004097133,0,0
2024-01-01 08:00:00,0.1399412,0.136204417,0,0,0.276145617,0.1399412,0.136204417,0,0
2024-01-01 08:15:00,0.1499322,0.465157191,0,0,0.615089391,0.1499322,0.465157191,0,0
2024-01-01 08:30:00,0.1898914,0.418175341,0,0,0.608066741,0.1898914,0.418175341,0,0
2024-01-01 08:45:00,0.2997288,0.789514181,0,0,1.089242981,0.2997288,0.789514181,0,0
2024-01-01 09:00:00,0.5989152,1.717823603,0,0,2.316738803,0.5989152,1.717823603,0,0
2024-01-01 09:15:00,0.847825,2.891595201,0,0,3.739420201,0.847825,2.891595201,0,0
2024-01-01 09:30:00,1.006925,3.815936481,0,0,4.822861481,1.006925,3.815936481,0,0
2024-01-01 09:45:00,1.1261546,4.419918333,0,0,5.546072933,1.1261546,4.419918333,0,0
2024-01-01 10:00:00,1.1956692,4.740092909,0,0,5.935762109,1.1956692,4.740092909,0,0
2024-01-01 10:15:00,1.2850002,5.334948383,0,0,6.619948583,1.2850002,5.334948383,0,0
2024-01-01 10:30:00,1.374282,5.606767956,0,0,6.981049956,1.374282,5.606767956,0,0
2024-01-01 10:45:00,1.5328804,6.348390156,0,0,7.881270556,1.5328804,6.348390156,0,0
2024-01-01 11:00:00,1.6616306,7.078688142,0,0,8.740318742,1.6616306,7.078688142,0,0
2024-01-01 11:15:00,1.7507024,7.390942669,0,0,9.141645069,1.7507024,7.390942669,0,0
2024-01-01 11:30:00,2.067016,9.026882132,0,0,11.09389813,2.067016,9.026882132,0,0
2024-01-01 11:45:00,1.9188178,9.070968922,0,0,10.98978672,1.9188178,9.070968922,0,0
2024-01-01 12:00:00,1.908936,8.567935331,0,0,10.47687133,1.908936,8.567935331,0,0
2024-01-01 12:15:00,1.6814242,8.096259469,0,0,9.777683669,1.6814242,8.096259469,0,0
2024-01-01 12:30:00,1.513064,6.602557379,0,0,8.115621379,1.513064,6.602557379,0,0
2024-01-01 12:45:00,1.572506,6.87539035,0,0,8.44789635,1.572506,6.87539035,0,0
2024-01-01 13:00:00,1.5328804,6.539307009,0,0,8.072187409,1.5328804,6.539307009,0,0
2024-01-01 13:15:00,1.6517284,7.037035314,0,0,8.688763714,1.6517284,7.037035314,0,0
2024-01-01 13:30:00,1.5923152,7.28283307,0,0,8.87514827,1.5923152,7.28283307,0,0
2024-01-01 13:45:00,1.3941092,6.468775194,0,0,7.862884394,1.3941092,6.468775194,0,0
2024-01-01 14:00:00,1.1658786,5.24789343,0,0,6.41377203,1.1658786,5.24789343,0,0
2024-01-01 14:15:00,0.987045,4.061977055,0,0,5.049022055,0.987045,4.061977055,0,0
2024-01-01 14:30:00,0.9373384,3.741137376,0,0,4.678475776,0.9373384,3.741137376,0,0
2024-01-01 14:45:00,0.8577704,3.488995187,0,0,4.346765587,0.8577704,3.488995187,0,0
2024-01-01 15:00:00,0.7980692,3.281950185,0,0,4.080019385,0.7980692,3.281950185,0,0
2024-01-01 15:15:00,0.678602,2.855609716,0,0,3.534211716,0.678602,2.855609716,0,0
2024-01-01 15:30:00,0.509217,2.254321959,0,0,2.763538959,0.509217,2.254321959,0,0
2024-01-01 15:45:00,0.3695866,1.478535703,0,0,1.848122303,0.3695866,1.478535703,0,0
2024-01-01 16:00:00,0.1898914,0.802355841,0,0,0.992247241,0.1898914,0.802355841,0,0
2024-01-01 16:15:00,0.129949,0.324292245,0,0,0.454241245,0.129949,0.324292245,0,0
2024-01-01 16:30:00,0.0199988,0.095314163,0,0,0.115312963,0.0199988,0.095314163,0,0
2024-01-01 16:45:00,0,0.001541655,0,0,0.001541655,0,0.001541655,0,0
2024-01-01 17:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 17:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 17:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 17:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 18:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 18:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 18:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 18:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 19:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 19:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 19:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 19:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 20:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 20:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 20:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 20:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 21:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 21:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 21:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 21:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 22:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 22:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 22:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 22:45:00,0,0,0,0,0,0,0,0,0
2024-01-01 23:00:00,0,0,0,0,0,0,0,0,0
2024-01-01 23:15:00,0,0,0,0,0,0,0,0,0
2024-01-01 23:30:00,0,0,0,0,0,0,0,0,0
2024-01-01 23:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 00:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 00:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 00:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 00:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 01:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 01:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 01:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 01:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 02:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 02:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 02:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 02:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 03:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 03:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 03:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 03:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 04:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 04:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 04:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 04:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 05:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 05:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 05:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 05:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 06:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 06:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 06:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 06:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 07:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 07:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 07:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 07:45:00,0.0499922,0.022631141,0,0,0.072623341,0.0499922,0.022631141,0,0
2024-01-02 08:00:00,0.1799028,0.291512149,0,0,0.471414949,0.1799028,0.291512149,0,0
2024-01-02 08:15:00,0.2897474,1.260483063,0,0,1.550230463,0.2897474,1.260483063,0,0
2024-01-02 08:30:00,0.2797636,0.819727525,0,0,1.099491125,0.2797636,0.819727525,0,0
2024-01-02 08:45:00,0.4593604,1.365948875,0,0,1.825309275,0.4593604,1.365948875,0,0
2024-01-02 09:00:00,0.6885642,2.109378623,0,0,2.797942823,0.6885642,2.109378623,0,0
2024-01-02 09:15:00,1.2949192,4.271041049,0,0,5.565960249,1.2949192,4.271041049,0,0
2024-01-02 09:30:00,1.3445082,6.898195639,0,0,8.242703839,1.3445082,6.898195639,0,0
2024-01-02 09:45:00,0.947285,5.369675005,0,0,6.316960005,0.947285,5.369675005,0,0
2024-01-02 10:00:00,0.559058,1.382029659,0,0,1.941087659,0.559058,1.382029659,0,0
2024-01-02 10:15:00,0.817978,4.107221223,0,0,4.925199223,0.817978,4.107221223,0,0
2024-01-02 10:30:00,0.479304,1.987742337,0,0,2.467046337,0.479304,1.987742337,0,0
2024-01-02 10:45:00,0.509217,1.518908658,0,0,2.028125658,0.509217,1.518908658,0,0
2024-01-02 11:00:00,1.086421,3.879693278,0,0,4.966114278,1.086421,3.879693278,0,0
2024-01-02 11:15:00,1.5031522,5.909691874,0,0,7.412844074,1.5031522,5.909691874,0,0
2024-01-02 11:30:00,1.2949192,5.594558611,0,0,6.889477811,1.2949192,5.594558611,0,0
2024-01-02 11:45:00,1.1261618,5.450470471,0,0,6.576632271,1.1261618,5.450470471,0,0
2024-01-02 12:00:00,1.5130676,5.467071084,0,0,6.980138684,1.5130676,5.467071084,0,0
2024-01-02 12:15:00,0.847825,4.571948392,0,0,5.419773392,0.847825,4.571948392,0,0
2024-01-02 12:30:00,0.8876162,3.146199204,0,0,4.033815404,0.8876162,3.146199204,0,0
2024-01-02 12:45:00,0.509217,2.792898993,0,0,3.302115993,0.509217,2.792898993,0,0
2024-01-02 13:00:00,0.4394144,1.582151115,0,0,2.021565515,0.4394144,1.582151115,0,0
2024-01-02 13:15:00,0.7383524,2.350086737,0,0,3.088439137,0.7383524,2.350086737,0,0
2024-01-02 13:30:00,0.5590544,2.236391977,0,0,2.795446377,0.5590544,2.236391977,0,0
2024-01-02 13:45:00,0.618842,2.186267553,0,0,2.805109553,0.618842,2.186267553,0,0
2024-01-02 14:00:00,0.6088762,2.71501641,0,0,3.32389261,0.6088762,2.71501641,0,0
2024-01-02 14:15:00,0.2098674,0.940083834,0,0,1.149951234,0.2098674,0.940083834,0,0
2024-01-02 14:30:00,0.269781,0.908167314,0,0,1.177948314,0.269781,0.908167314,0,0
2024-01-02 14:45:00,0.2398272,1.33074996,0,0,1.57057716,0.2398272,1.33074996,0,0
2024-01-02 15:00:00,0.169913,0.700346312,0,0,0.870259312,0.169913,0.700346312,0,0
2024-01-02 15:15:00,0.1599232,0.503435322,0,0,0.663358522,0.1599232,0.503435322,0,0
2024-01-02 15:30:00,0.069985,0.140988263,0,0,0.210973263,0.069985,0.140988263,0,0
2024-01-02 15:45:00,0.0799808,0.115464284,0,0,0.195445084,0.0799808,0.115464284,0,0
2024-01-02 16:00:00,0.0599892,0.066865489,0,0,0.126854689,0.0599892,0.066865489,0,0
2024-01-02 16:15:00,0.029997,0.043735012,0,0,0.073732012,0.029997,0.043735012,0,0
2024-01-02 16:30:00,0,0.004555513,0,0,0.004555513,0,0.004555513,0,0
2024-01-02 16:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 17:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 17:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 17:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 17:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 18:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 18:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 18:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 18:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 19:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 19:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 19:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 19:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 20:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 20:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 20:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 20:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 21:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 21:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 21:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 21:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 22:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 22:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 22:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 22:45:00,0,0,0,0,0,0,0,0,0
2024-01-02 23:00:00,0,0,0,0,0,0,0,0,0
2024-01-02 23:15:00,0,0,0,0,0,0,0,0,0
2024-01-02 23:30:00,0,0,0,0,0,0,0,0,0
2024-01-02 23:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 00:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 00:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 00:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 00:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 01:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 01:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 01:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 01:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 02:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 02:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 02:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 02:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 03:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 03:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 03:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 03:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 04:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 04:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 04:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 04:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 05:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 05:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 05:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 05:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 06:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 06:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 06:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 06:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 07:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 07:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 07:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 07:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 08:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 08:15:00,0.0399952,0.008444324,0,0,0.048439524,0.0399952,0.008444324,0,0
2024-01-03 08:30:00,0.1799028,0.196178204,0,0,0.376081004,0.1799028,0.196178204,0,0
2024-01-03 08:45:00,0.35961,0.779292862,0,0,1.138902862,0.35961,0.779292862,0,0
2024-01-03 09:00:00,0.5291498,1.913002696,0,0,2.442152496,0.5291498,1.913002696,0,0
2024-01-03 09:15:00,0.3695866,1.609342847,0,0,1.978929447,0.3695866,1.609342847,0,0
2024-01-03 09:30:00,0.2897474,0.829815443,0,0,1.119562843,0.2897474,0.829815443,0,0
2024-01-03 09:45:00,0.2997288,1.086177188,0,0,1.385905988,0.2997288,1.086177188,0,0
2024-01-03 10:00:00,0.3196916,1.000756665,0,0,1.320448265,0.3196916,1.000756665,0,0
2024-01-03 10:15:00,0.539124,1.545354499,0,0,2.084478499,0.539124,1.545354499,0,0
2024-01-03 10:30:00,0.7283938,2.67974564,0,0,3.40813944,0.7283938,2.67974564,0,0
2024-01-03 10:45:00,0.5391204,2.073650692,0,0,2.612771092,0.5391204,2.073650692,0,0
2024-01-03 11:00:00,0.8478298,2.213278034,0,0,3.061107834,0.8478298,2.213278034,0,0
2024-01-03 11:15:00,1.0963652,3.876559836,0,0,4.972925036,1.0963652,3.876559836,0,0
2024-01-03 11:30:00,1.21553,5.358875707,0,0,6.574405707,1.21553,5.358875707,0,0
2024-01-03 11:45:00,1.016874,3.934774953,0,0,4.951648953,1.016874,3.934774953,0,0
2024-01-03 12:00:00,1.076496,4.081473268,0,0,5.157969268,1.076496,4.081473268,0,0
2024-01-03 12:15:00,1.1360964,4.443737996,0,0,5.579834396,1.1360964,4.443737996,0,0
2024-01-03 12:30:00,1.046685,4.525185336,0,0,5.571870336,1.046685,4.525185336,0,0
2024-01-03 12:45:00,0.71844,2.991707537,0,0,3.710147537,0.71844,2.991707537,0,0
2024-01-03 13:00:00,0.847825,3.576068996,0,0,4.423893996,0.847825,3.576068996,0,0
2024-01-03 13:15:00,0.7283938,2.94850929,0,0,3.67690309,0.7283938,2.94850929,0,0
2024-01-03 13:30:00,0.6487298,1.750335955,0,0,2.399065755,0.6487298,1.750335955,0,0
2024-01-03 13:45:00,1.0963592,4.382316306,0,0,5.478675506,1.0963592,4.382316306,0,0
2024-01-03 14:00:00,0.91745,3.516022847,0,0,4.433472847,0.91745,3.516022847,0,0
2024-01-03 14:15:00,0.7881202,3.329013098,0,0,4.117133298,0.7881202,3.329013098,0,0
2024-01-03 14:30:00,0.6686458,2.636062757,0,0,3.304708557,0.6686458,2.636062757,0,0
2024-01-03 14:45:00,0.519184,2.292646088,0,0,2.811830088,0.519184,2.292646088,0,0
2024-01-03 15:00:00,0.35961,1.502141414,0,0,1.861751414,0.35961,1.502141414,0,0
2024-01-03 15:15:00,0.3196916,1.176985649,0,0,1.496677249,0.3196916,1.176985649,0,0
2024-01-03 15:30:00,0.229841,0.939649791,0,0,1.169490791,0.229841,0.939649791,0,0
2024-01-03 15:45:00,0.169913,0.580540349,0,0,0.750453349,0.169913,0.580540349,0,0
2024-01-03 16:00:00,0.0499922,0.138231807,0,0,0.188224007,0.0499922,0.138231807,0,0
2024-01-03 16:15:00,0.0199988,0.032596332,0,0,0.052595132,0.0199988,0.032596332,0,0
2024-01-03 16:30:00,0,0.013965023,0,0,0.013965023,0,0.013965023,0,0
2024-01-03 16:45:00,0,0.000166666,0,0,0.000166666,0,0.000166666,0,0
2024-01-03 17:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 17:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 17:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 17:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 18:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 18:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 18:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 18:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 19:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 19:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 19:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 19:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 20:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 20:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 20:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 20:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 21:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 21:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 21:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 21:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 22:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 22:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 22:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 22:45:00,0,0,0,0,0,0,0,0,0
2024-01-03 23:00:00,0,0,0,0,0,0,0,0,0
2024-01-03 23:15:00,0,0,0,0,0,0,0,0,0
2024-01-03 23:30:00,0,0,0,0,0,0,0,0,0
2024-01-03 23:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 00:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 00:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 00:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 00:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 01:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 01:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 01:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 01:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 02:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 02:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 02:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 02:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 03:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 03:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 03:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 03:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 04:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 04:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 04:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 04:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 05:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 05:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 05:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 05:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 06:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 06:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 06:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 06:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 07:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 07:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 07:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 07:45:00,0.0499922,0,0,0,0.0499922,0.0499922,0,0,0
2024-01-04 08:00:00,0.1599232,0,0,0,0.1599232,0.1599232,0,0,0
2024-01-04 08:15:00,0.3097114,0,0,0,0.3097114,0.3097114,0,0,0
2024-01-04 08:30:00,0.748305,0,0,0,0.748305,0.748305,0,0,0
2024-01-04 08:45:00,1.106289,0,0,0,1.106289,1.106289,0,0,0
2024-01-04 09:00:00,1.4833154,0,0,0,1.4833154,1.4833154,0,0,0
2024-01-04 09:15:00,1.8792762,0,0,0,1.8792762,1.8792762,0,0,0
2024-01-04 09:30:00,2.2644,0,0,0,2.2644,2.2644,0,0,0
2024-01-04 09:45:00,2.6387432,0,0,0,2.6387432,2.6387432,0,0,0
2024-01-04 10:00:00,3.051464,0,0,0,3.051464,3.051464,0,0,0
2024-01-04 10:15:00,3.4435488,0,0,0,3.4435488,3.4435488,0,0,0
2024-01-04 10:30:00,3.8444714,0,0,0,3.8444714,3.8444714,0,0,0
2024-01-04 10:45:00,4.1567914,0,0,0,4.1567914,4.1567914,0,0,0
2024-01-04 11:00:00,4.302874,0,0,0,4.302874,4.302874,0,0,0
2024-01-04 11:15:00,4.6919072,0,0,0,4.6919072,4.6919072,0,0,0
2024-01-04 11:30:00,5.0122082,0,0,0,5.0122082,5.0122082,0,0,0
2024-01-04 11:45:00,3.6491154,0,0,0,3.6491154,3.6491154,0,0,0
2024-01-04 12:00:00,4.8278932,0,0,0,4.8278932,4.8278932,0,0,0
2024-01-04 12:15:00,4.4878058,0,0,0,4.4878058,4.4878058,0,0,0
2024-01-04 12:30:00,4.5267594,0,0,0,4.5267594,4.5267594,0,0,0
2024-01-04 12:45:00,4.419784,0,0,0,4.419784,4.419784,0,0,0
2024-01-04 13:00:00,4.176321,0,0,0,4.176321,4.176321,0,0,0
2024-01-04 13:15:00,3.912954,0,0,0,3.912954,3.912954,0,0,0
2024-01-04 13:30:00,3.7078122,0,0,0,3.7078122,3.7078122,0,0,0
2024-01-04 13:45:00,3.5219792,0,0,0,3.5219792,3.5219792,0,0,0
2024-01-04 14:00:00,3.3849108,0,0,0,3.3849108,3.3849108,0,0,0
2024-01-04 14:15:00,3.2281172,0,0,0,3.2281172,3.2281172,0,0,0
2024-01-04 14:30:00,2.8256298,0,0,0,2.8256298,2.8256298,0,0,0
2024-01-04 14:45:00,1.324693,0,0,0,1.324693,1.324693,0,0,0
2024-01-04 15:00:00,1.3246906,0,0,0,1.3246906,1.3246906,0,0,0
2024-01-04 15:15:00,1.2552372,0,0,0,1.2552372,1.2552372,0,0,0
2024-01-04 15:30:00,1.1360712,0,0,0,1.1360712,1.1360712,0,0,0
2024-01-04 15:45:00,0.6387664,0,0,0,0.6387664,0.6387664,0,0,0
2024-01-04 16:00:00,0.339652,0,0,0,0.339652,0.339652,0,0,0
2024-01-04 16:15:00,0.129949,0,0,0,0.129949,0.129949,0,0,0
2024-01-04 16:30:00,0.069985,0,0,0,0.069985,0.069985,0,0,0
2024-01-04 16:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 17:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 17:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 17:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 17:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 18:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 18:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 18:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 18:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 19:00:00,0,0,0,0,0,0,0,0,0
2024-01-04 19:15:00,0,0,0,0,0,0,0,0,0
2024-01-04 19:30:00,0,0,0,0,0,0,0,0,0
2024-01-04 19:45:00,0,0,0,0,0,0,0,0,0
2024-01-04 20:00:00,0,0,0,0,0,0,0,0,0
